"Notes"	"County"	"County Code"	"Month"	"Month Code"	Avg Daily Max Air Temperature (C)	Avg Daily Min Air Temperature (C) 
	"Goliad County, TX"	"48175"	"Dec"	"12"	20.05884	8.52266
"Total"	"Goliad County, TX"	"48175"			28.19487	16.66881
	"Gonzales County, TX"	"48177"	"Jan"	"1"	18.57145	7.38386
	"Gonzales County, TX"	"48177"	"Feb"	"2"	20.75724	8.58723
	"Gonzales County, TX"	"48177"	"Mar"	"3"	24.42829	11.26662
	"Gonzales County, TX"	"48177"	"Apr"	"4"	28.94814	14.67268
	"Gonzales County, TX"	"48177"	"May"	"5"	33.26343	19.43801
	"Gonzales County, TX"	"48177"	"Jun"	"6"	35.26266	22.84771
	"Gonzales County, TX"	"48177"	"Jul"	"7"	35.26730	23.68508
	"Gonzales County, TX"	"48177"	"Aug"	"8"	36.04411	24.56084
	"Gonzales County, TX"	"48177"	"Sep"	"9"	32.90210	22.71937
	"Gonzales County, TX"	"48177"	"Oct"	"10"	28.69780	17.29754
	"Gonzales County, TX"	"48177"	"Nov"	"11"	23.64555	12.21025
	"Gonzales County, TX"	"48177"	"Dec"	"12"	18.95990	7.09097
"Total"	"Gonzales County, TX"	"48177"			28.09358	16.01186
	"Gray County, TX"	"48179"	"Jan"	"1"	9.91883	-0.52910
	"Gray County, TX"	"48179"	"Feb"	"2"	11.67015	0.64712
	"Gray County, TX"	"48179"	"Mar"	"3"	17.07300	5.02409
	"Gray County, TX"	"48179"	"Apr"	"4"	22.55986	9.30426
	"Gray County, TX"	"48179"	"May"	"5"	27.60511	14.48934
	"Gray County, TX"	"48179"	"Jun"	"6"	32.25580	19.99401
	"Gray County, TX"	"48179"	"Jul"	"7"	34.39653	22.03351
	"Gray County, TX"	"48179"	"Aug"	"8"	33.85812	22.00864
	"Gray County, TX"	"48179"	"Sep"	"9"	29.34584	17.01279
	"Gray County, TX"	"48179"	"Oct"	"10"	22.79397	10.85072
	"Gray County, TX"	"48179"	"Nov"	"11"	15.88822	4.56026
	"Gray County, TX"	"48179"	"Dec"	"12"	9.78063	-0.87893
"Total"	"Gray County, TX"	"48179"			22.31114	10.42340
	"Grayson County, TX"	"48181"	"Jan"	"1"	12.33836	1.79817
	"Grayson County, TX"	"48181"	"Feb"	"2"	14.18700	3.15284
	"Grayson County, TX"	"48181"	"Mar"	"3"	19.34386	7.43414
	"Grayson County, TX"	"48181"	"Apr"	"4"	24.02887	11.11325
	"Grayson County, TX"	"48181"	"May"	"5"	29.46112	16.94522
	"Grayson County, TX"	"48181"	"Jun"	"6"	33.90313	21.92270
	"Grayson County, TX"	"48181"	"Jul"	"7"	36.59480	23.92879
	"Grayson County, TX"	"48181"	"Aug"	"8"	36.77375	24.30361
	"Grayson County, TX"	"48181"	"Sep"	"9"	31.69902	19.48473
	"Grayson County, TX"	"48181"	"Oct"	"10"	25.63796	13.30286
	"Grayson County, TX"	"48181"	"Nov"	"11"	19.03089	7.73579
	"Grayson County, TX"	"48181"	"Dec"	"12"	12.40503	1.68192
"Total"	"Grayson County, TX"	"48181"			24.66695	12.77968
	"Gregg County, TX"	"48183"	"Jan"	"1"	14.80057	3.21396
	"Gregg County, TX"	"48183"	"Feb"	"2"	16.63313	4.68566
	"Gregg County, TX"	"48183"	"Mar"	"3"	21.16111	8.61990
	"Gregg County, TX"	"48183"	"Apr"	"4"	25.60244	11.80212
	"Gregg County, TX"	"48183"	"May"	"5"	29.64079	17.41141
	"Gregg County, TX"	"48183"	"Jun"	"6"	32.90081	21.66103
	"Gregg County, TX"	"48183"	"Jul"	"7"	34.92535	23.17555
	"Gregg County, TX"	"48183"	"Aug"	"8"	35.65278	23.15589
	"Gregg County, TX"	"48183"	"Sep"	"9"	32.17438	19.76261
	"Gregg County, TX"	"48183"	"Oct"	"10"	27.04781	13.78819
	"Gregg County, TX"	"48183"	"Nov"	"11"	20.95497	8.64662
	"Gregg County, TX"	"48183"	"Dec"	"12"	15.09421	3.11887
"Total"	"Gregg County, TX"	"48183"			25.58976	13.29320
	"Grimes County, TX"	"48185"	"Jan"	"1"	16.98088	5.16244
	"Grimes County, TX"	"48185"	"Feb"	"2"	18.89195	6.58671
	"Grimes County, TX"	"48185"	"Mar"	"3"	22.80100	9.75906
	"Grimes County, TX"	"48185"	"Apr"	"4"	26.98238	12.78305
	"Grimes County, TX"	"48185"	"May"	"5"	31.17061	18.08289
	"Grimes County, TX"	"48185"	"Jun"	"6"	33.86046	21.93441
	"Grimes County, TX"	"48185"	"Jul"	"7"	34.91969	23.13221
	"Grimes County, TX"	"48185"	"Aug"	"8"	35.49999	23.62821
	"Grimes County, TX"	"48185"	"Sep"	"9"	32.39539	21.06009
	"Grimes County, TX"	"48185"	"Oct"	"10"	27.88689	15.24523
	"Grimes County, TX"	"48185"	"Nov"	"11"	22.27701	9.98689
	"Grimes County, TX"	"48185"	"Dec"	"12"	17.28160	4.90389
"Total"	"Grimes County, TX"	"48185"			26.78093	14.39059
	"Guadalupe County, TX"	"48187"	"Jan"	"1"	18.19910	7.13656
	"Guadalupe County, TX"	"48187"	"Feb"	"2"	20.48968	8.30604
	"Guadalupe County, TX"	"48187"	"Mar"	"3"	24.10693	11.08341
	"Guadalupe County, TX"	"48187"	"Apr"	"4"	28.70303	14.43566
	"Guadalupe County, TX"	"48187"	"May"	"5"	33.14024	19.05755
	"Guadalupe County, TX"	"48187"	"Jun"	"6"	35.35183	22.51181
	"Guadalupe County, TX"	"48187"	"Jul"	"7"	35.45390	23.41333
	"Guadalupe County, TX"	"48187"	"Aug"	"8"	36.10531	24.36971
	"Guadalupe County, TX"	"48187"	"Sep"	"9"	32.74112	22.49410
	"Guadalupe County, TX"	"48187"	"Oct"	"10"	28.39767	17.02064
	"Guadalupe County, TX"	"48187"	"Nov"	"11"	23.17691	11.81735
	"Guadalupe County, TX"	"48187"	"Dec"	"12"	18.47729	6.74499
"Total"	"Guadalupe County, TX"	"48187"			27.89362	15.73130
	"Hale County, TX"	"48189"	"Jan"	"1"	11.39444	-0.52085
	"Hale County, TX"	"48189"	"Feb"	"2"	13.66429	1.06812
	"Hale County, TX"	"48189"	"Mar"	"3"	18.48671	5.04668
	"Hale County, TX"	"48189"	"Apr"	"4"	23.85225	9.31144
	"Hale County, TX"	"48189"	"May"	"5"	29.11412	14.57328
	"Hale County, TX"	"48189"	"Jun"	"6"	33.01235	19.56428
	"Hale County, TX"	"48189"	"Jul"	"7"	34.06046	20.74217
	"Hale County, TX"	"48189"	"Aug"	"8"	33.77948	20.41620
	"Hale County, TX"	"48189"	"Sep"	"9"	30.00863	16.06820
	"Hale County, TX"	"48189"	"Oct"	"10"	24.05711	10.39940
	"Hale County, TX"	"48189"	"Nov"	"11"	17.04777	3.94258
	"Hale County, TX"	"48189"	"Dec"	"12"	11.42088	-0.86853
"Total"	"Hale County, TX"	"48189"			23.36793	10.02055
	"Hall County, TX"	"48191"	"Jan"	"1"	12.60927	1.01253
	"Hall County, TX"	"48191"	"Feb"	"2"	14.63235	2.43782
	"Hall County, TX"	"48191"	"Mar"	"3"	19.75520	6.75493
	"Hall County, TX"	"48191"	"Apr"	"4"	25.12995	10.85204
	"Hall County, TX"	"48191"	"May"	"5"	30.23807	16.19160
	"Hall County, TX"	"48191"	"Jun"	"6"	34.47448	21.36895
	"Hall County, TX"	"48191"	"Jul"	"7"	36.37512	23.50650
	"Hall County, TX"	"48191"	"Aug"	"8"	36.09165	23.69769
	"Hall County, TX"	"48191"	"Sep"	"9"	31.60325	18.72019
	"Hall County, TX"	"48191"	"Oct"	"10"	25.31760	12.58014
	"Hall County, TX"	"48191"	"Nov"	"11"	18.56932	6.16204
	"Hall County, TX"	"48191"	"Dec"	"12"	12.37593	0.64131
"Total"	"Hall County, TX"	"48191"			24.81065	12.04017
	"Hamilton County, TX"	"48193"	"Jan"	"1"	14.98565	3.98483
	"Hamilton County, TX"	"48193"	"Feb"	"2"	16.66505	5.42449
	"Hamilton County, TX"	"48193"	"Mar"	"3"	21.15480	9.18755
	"Hamilton County, TX"	"48193"	"Apr"	"4"	26.16808	13.12493
	"Hamilton County, TX"	"48193"	"May"	"5"	31.32786	18.36785
	"Hamilton County, TX"	"48193"	"Jun"	"6"	34.39213	22.59665
	"Hamilton County, TX"	"48193"	"Jul"	"7"	35.87796	23.99787
	"Hamilton County, TX"	"48193"	"Aug"	"8"	35.97235	24.65972
	"Hamilton County, TX"	"48193"	"Sep"	"9"	31.76634	20.86782
	"Hamilton County, TX"	"48193"	"Oct"	"10"	26.54956	15.06094
	"Hamilton County, TX"	"48193"	"Nov"	"11"	20.48427	9.08146
	"Hamilton County, TX"	"48193"	"Dec"	"12"	15.19786	3.68524
"Total"	"Hamilton County, TX"	"48193"			25.92183	14.21063
	"Hansford County, TX"	"48195"	"Jan"	"1"	9.65284	-1.72024
	"Hansford County, TX"	"48195"	"Feb"	"2"	11.10034	-0.71392
	"Hansford County, TX"	"48195"	"Mar"	"3"	16.71910	3.86519
	"Hansford County, TX"	"48195"	"Apr"	"4"	22.32419	8.17159
	"Hansford County, TX"	"48195"	"May"	"5"	27.69218	13.54533
	"Hansford County, TX"	"48195"	"Jun"	"6"	32.70372	19.47205
	"Hansford County, TX"	"48195"	"Jul"	"7"	34.98449	21.83258
	"Hansford County, TX"	"48195"	"Aug"	"8"	34.12820	21.52465
	"Hansford County, TX"	"48195"	"Sep"	"9"	29.51286	16.31214
	"Hansford County, TX"	"48195"	"Oct"	"10"	22.62648	9.74337
	"Hansford County, TX"	"48195"	"Nov"	"11"	15.41842	3.11634
	"Hansford County, TX"	"48195"	"Dec"	"12"	9.25169	-2.14184
"Total"	"Hansford County, TX"	"48195"			22.22810	9.46717
	"Hardeman County, TX"	"48197"	"Jan"	"1"	12.73526	0.69618
	"Hardeman County, TX"	"48197"	"Feb"	"2"	14.74902	2.17360
	"Hardeman County, TX"	"48197"	"Mar"	"3"	20.06910	6.58806
	"Hardeman County, TX"	"48197"	"Apr"	"4"	25.46376	10.58115
	"Hardeman County, TX"	"48197"	"May"	"5"	30.74416	16.30907
	"Hardeman County, TX"	"48197"	"Jun"	"6"	35.15638	22.03184
	"Hardeman County, TX"	"48197"	"Jul"	"7"	37.05029	23.97929
	"Hardeman County, TX"	"48197"	"Aug"	"8"	36.86532	24.21478
	"Hardeman County, TX"	"48197"	"Sep"	"9"	32.10422	19.30933
	"Hardeman County, TX"	"48197"	"Oct"	"10"	25.76996	12.76396
	"Hardeman County, TX"	"48197"	"Nov"	"11"	18.72246	6.06028
	"Hardeman County, TX"	"48197"	"Dec"	"12"	12.42133	0.26288
"Total"	"Hardeman County, TX"	"48197"			25.20231	12.12840
	"Hardin County, TX"	"48199"	"Jan"	"1"	16.94936	6.09285
	"Hardin County, TX"	"48199"	"Feb"	"2"	18.74878	7.41581
	"Hardin County, TX"	"48199"	"Mar"	"3"	22.58280	10.56006
	"Hardin County, TX"	"48199"	"Apr"	"4"	26.32709	13.42082
	"Hardin County, TX"	"48199"	"May"	"5"	29.87643	18.57605
	"Hardin County, TX"	"48199"	"Jun"	"6"	32.30888	22.52593
	"Hardin County, TX"	"48199"	"Jul"	"7"	33.32621	23.57649
	"Hardin County, TX"	"48199"	"Aug"	"8"	33.77459	23.81747
	"Hardin County, TX"	"48199"	"Sep"	"9"	31.58330	21.08783
	"Hardin County, TX"	"48199"	"Oct"	"10"	27.46877	15.51918
	"Hardin County, TX"	"48199"	"Nov"	"11"	22.21241	10.69827
	"Hardin County, TX"	"48199"	"Dec"	"12"	17.37639	6.02933
"Total"	"Hardin County, TX"	"48199"			26.07646	14.97775
	"Harris County, TX"	"48201"	"Jan"	"1"	17.35088	7.13312
	"Harris County, TX"	"48201"	"Feb"	"2"	19.04387	8.33161
	"Harris County, TX"	"48201"	"Mar"	"3"	22.56286	11.16372
	"Harris County, TX"	"48201"	"Apr"	"4"	26.29541	14.26573
	"Harris County, TX"	"48201"	"May"	"5"	30.25919	19.27016
	"Harris County, TX"	"48201"	"Jun"	"6"	32.71237	22.95183
	"Harris County, TX"	"48201"	"Jul"	"7"	33.41599	23.92190
	"Harris County, TX"	"48201"	"Aug"	"8"	33.88474	24.21555
	"Harris County, TX"	"48201"	"Sep"	"9"	31.61083	21.90042
	"Harris County, TX"	"48201"	"Oct"	"10"	27.41771	16.67402
	"Harris County, TX"	"48201"	"Nov"	"11"	22.33502	11.84051
	"Harris County, TX"	"48201"	"Dec"	"12"	17.72256	7.14499
"Total"	"Harris County, TX"	"48201"			26.24905	15.76778
	"Harrison County, TX"	"48203"	"Jan"	"1"	14.57619	3.21640
	"Harrison County, TX"	"48203"	"Feb"	"2"	16.35357	4.67657
	"Harrison County, TX"	"48203"	"Mar"	"3"	21.00530	8.70331
	"Harrison County, TX"	"48203"	"Apr"	"4"	25.43336	11.94245
	"Harrison County, TX"	"48203"	"May"	"5"	29.40014	17.62659
	"Harrison County, TX"	"48203"	"Jun"	"6"	32.71878	21.88117
	"Harrison County, TX"	"48203"	"Jul"	"7"	34.78680	23.37004
	"Harrison County, TX"	"48203"	"Aug"	"8"	35.53344	23.37015
	"Harrison County, TX"	"48203"	"Sep"	"9"	32.11567	19.91329
	"Harrison County, TX"	"48203"	"Oct"	"10"	26.96590	13.89943
	"Harrison County, TX"	"48203"	"Nov"	"11"	20.83900	8.73482
	"Harrison County, TX"	"48203"	"Dec"	"12"	14.92063	3.18104
"Total"	"Harrison County, TX"	"48203"			25.42868	13.41668
	"Hartley County, TX"	"48205"	"Jan"	"1"	9.53329	-0.93815
	"Hartley County, TX"	"48205"	"Feb"	"2"	11.57401	0.25332
	"Hartley County, TX"	"48205"	"Mar"	"3"	16.83745	4.23881
	"Hartley County, TX"	"48205"	"Apr"	"4"	22.19413	8.36192
	"Hartley County, TX"	"48205"	"May"	"5"	27.73161	13.35430
	"Hartley County, TX"	"48205"	"Jun"	"6"	32.59021	18.91258
	"Hartley County, TX"	"48205"	"Jul"	"7"	34.28138	21.22888
	"Hartley County, TX"	"48205"	"Aug"	"8"	33.31267	20.65962
	"Hartley County, TX"	"48205"	"Sep"	"9"	29.11204	15.86539
	"Hartley County, TX"	"48205"	"Oct"	"10"	22.59668	9.73114
	"Hartley County, TX"	"48205"	"Nov"	"11"	15.40487	3.47612
	"Hartley County, TX"	"48205"	"Dec"	"12"	9.50797	-1.24023
"Total"	"Hartley County, TX"	"48205"			22.10430	9.53728
	"Haskell County, TX"	"48207"	"Jan"	"1"	13.87345	1.78623
	"Haskell County, TX"	"48207"	"Feb"	"2"	15.87961	3.46816
	"Haskell County, TX"	"48207"	"Mar"	"3"	21.06266	7.82741
	"Haskell County, TX"	"48207"	"Apr"	"4"	26.34628	11.88942
	"Haskell County, TX"	"48207"	"May"	"5"	31.40045	17.32617
	"Haskell County, TX"	"48207"	"Jun"	"6"	35.23330	22.68396
	"Haskell County, TX"	"48207"	"Jul"	"7"	36.65942	24.25097
	"Haskell County, TX"	"48207"	"Aug"	"8"	36.60835	24.81288
	"Haskell County, TX"	"48207"	"Sep"	"9"	32.14072	20.15352
	"Haskell County, TX"	"48207"	"Oct"	"10"	26.29193	13.75721
	"Haskell County, TX"	"48207"	"Nov"	"11"	19.56611	7.05600
	"Haskell County, TX"	"48207"	"Dec"	"12"	13.74905	1.55246
"Total"	"Haskell County, TX"	"48207"			25.77952	13.09228
	"Hays County, TX"	"48209"	"Jan"	"1"	16.81096	6.36459
	"Hays County, TX"	"48209"	"Feb"	"2"	19.04166	7.76384
	"Hays County, TX"	"48209"	"Mar"	"3"	22.84416	11.05627
	"Hays County, TX"	"48209"	"Apr"	"4"	27.52670	14.71160
	"Hays County, TX"	"48209"	"May"	"5"	32.12942	19.32374
	"Hays County, TX"	"48209"	"Jun"	"6"	34.53605	22.53902
	"Hays County, TX"	"48209"	"Jul"	"7"	34.93038	23.37344
	"Hays County, TX"	"48209"	"Aug"	"8"	35.46543	24.14134
	"Hays County, TX"	"48209"	"Sep"	"9"	32.02124	21.95707
	"Hays County, TX"	"48209"	"Oct"	"10"	27.30253	16.53662
	"Hays County, TX"	"48209"	"Nov"	"11"	21.94519	11.21589
	"Hays County, TX"	"48209"	"Dec"	"12"	17.14583	6.06107
"Total"	"Hays County, TX"	"48209"			26.84220	15.45361
	"Hemphill County, TX"	"48211"	"Jan"	"1"	9.59958	-1.53689
	"Hemphill County, TX"	"48211"	"Feb"	"2"	11.29745	-0.39301
	"Hemphill County, TX"	"48211"	"Mar"	"3"	17.18548	4.37208
	"Hemphill County, TX"	"48211"	"Apr"	"4"	22.78046	8.55186
	"Hemphill County, TX"	"48211"	"May"	"5"	27.89850	14.05038
	"Hemphill County, TX"	"48211"	"Jun"	"6"	32.63642	19.52289
	"Hemphill County, TX"	"48211"	"Jul"	"7"	35.25633	21.73229
	"Hemphill County, TX"	"48211"	"Aug"	"8"	34.89012	21.82345
	"Hemphill County, TX"	"48211"	"Sep"	"9"	29.89493	16.53255
	"Hemphill County, TX"	"48211"	"Oct"	"10"	23.02109	10.26620
	"Hemphill County, TX"	"48211"	"Nov"	"11"	16.01497	3.88425
	"Hemphill County, TX"	"48211"	"Dec"	"12"	9.26503	-1.94046
"Total"	"Hemphill County, TX"	"48211"			22.53060	9.78834
	"Henderson County, TX"	"48213"	"Jan"	"1"	14.95657	3.34989
	"Henderson County, TX"	"48213"	"Feb"	"2"	16.80341	4.77676
	"Henderson County, TX"	"48213"	"Mar"	"3"	21.24945	8.60864
	"Henderson County, TX"	"48213"	"Apr"	"4"	25.57617	11.67120
	"Henderson County, TX"	"48213"	"May"	"5"	30.07173	17.21861
	"Henderson County, TX"	"48213"	"Jun"	"6"	33.55515	21.58199
	"Henderson County, TX"	"48213"	"Jul"	"7"	35.77745	23.21384
	"Henderson County, TX"	"48213"	"Aug"	"8"	36.49743	23.55046
	"Henderson County, TX"	"48213"	"Sep"	"9"	32.53978	20.06351
	"Henderson County, TX"	"48213"	"Oct"	"10"	27.14166	13.85629
	"Henderson County, TX"	"48213"	"Nov"	"11"	20.99632	8.68961
	"Henderson County, TX"	"48213"	"Dec"	"12"	15.15032	3.24105
"Total"	"Henderson County, TX"	"48213"			25.90197	13.35836
	"Hidalgo County, TX"	"48215"	"Jan"	"1"	22.84689	12.48287
	"Hidalgo County, TX"	"48215"	"Feb"	"2"	25.25069	13.36299
	"Hidalgo County, TX"	"48215"	"Mar"	"3"	28.75707	15.32370
	"Hidalgo County, TX"	"48215"	"Apr"	"4"	32.16812	17.92109
	"Hidalgo County, TX"	"48215"	"May"	"5"	35.11305	21.09828
	"Hidalgo County, TX"	"48215"	"Jun"	"6"	36.02990	23.35064
	"Hidalgo County, TX"	"48215"	"Jul"	"7"	35.63217	24.22548
	"Hidalgo County, TX"	"48215"	"Aug"	"8"	35.84994	25.00593
	"Hidalgo County, TX"	"48215"	"Sep"	"9"	33.21990	24.30620
	"Hidalgo County, TX"	"48215"	"Oct"	"10"	30.82578	20.70389
	"Hidalgo County, TX"	"48215"	"Nov"	"11"	26.88669	16.11606
	"Hidalgo County, TX"	"48215"	"Dec"	"12"	23.14383	12.16906
"Total"	"Hidalgo County, TX"	"48215"			30.49851	18.86238
	"Hill County, TX"	"48217"	"Jan"	"1"	14.86882	3.88511
	"Hill County, TX"	"48217"	"Feb"	"2"	16.60070	5.30544
	"Hill County, TX"	"48217"	"Mar"	"3"	21.06199	8.97447
	"Hill County, TX"	"48217"	"Apr"	"4"	25.84498	12.73054
	"Hill County, TX"	"48217"	"May"	"5"	31.04635	18.20032
	"Hill County, TX"	"48217"	"Jun"	"6"	34.75512	22.68440
	"Hill County, TX"	"48217"	"Jul"	"7"	36.77294	24.35819
	"Hill County, TX"	"48217"	"Aug"	"8"	36.94382	25.01422
	"Hill County, TX"	"48217"	"Sep"	"9"	32.55627	21.16525
	"Hill County, TX"	"48217"	"Oct"	"10"	27.05734	15.05505
	"Hill County, TX"	"48217"	"Nov"	"11"	20.73938	9.23146
	"Hill County, TX"	"48217"	"Dec"	"12"	15.06793	3.69050
"Total"	"Hill County, TX"	"48217"			26.15474	14.23282
	"Hockley County, TX"	"48219"	"Jan"	"1"	11.84125	0.67578
	"Hockley County, TX"	"48219"	"Feb"	"2"	14.44169	2.37431
	"Hockley County, TX"	"48219"	"Mar"	"3"	19.10651	5.92645
	"Hockley County, TX"	"48219"	"Apr"	"4"	24.44447	10.09441
	"Hockley County, TX"	"48219"	"May"	"5"	29.72005	15.21703
	"Hockley County, TX"	"48219"	"Jun"	"6"	33.55818	20.18987
	"Hockley County, TX"	"48219"	"Jul"	"7"	34.15036	21.21675
	"Hockley County, TX"	"48219"	"Aug"	"8"	33.69256	20.61651
	"Hockley County, TX"	"48219"	"Sep"	"9"	30.11603	16.38303
	"Hockley County, TX"	"48219"	"Oct"	"10"	24.44969	11.04712
	"Hockley County, TX"	"48219"	"Nov"	"11"	17.36312	4.77662
	"Hockley County, TX"	"48219"	"Dec"	"12"	11.91305	0.29175
"Total"	"Hockley County, TX"	"48219"			23.77357	10.77326
	"Hood County, TX"	"48221"	"Jan"	"1"	14.76528	3.53235
	"Hood County, TX"	"48221"	"Feb"	"2"	16.43785	4.91379
	"Hood County, TX"	"48221"	"Mar"	"3"	21.08594	8.82668
	"Hood County, TX"	"48221"	"Apr"	"4"	25.98715	12.75187
	"Hood County, TX"	"48221"	"May"	"5"	30.98612	18.03315
	"Hood County, TX"	"48221"	"Jun"	"6"	34.85687	22.67806
	"Hood County, TX"	"48221"	"Jul"	"7"	36.85692	24.26899
	"Hood County, TX"	"48221"	"Aug"	"8"	36.93502	24.98069
	"Hood County, TX"	"48221"	"Sep"	"9"	32.32801	20.84769
	"Hood County, TX"	"48221"	"Oct"	"10"	26.91190	14.82885
	"Hood County, TX"	"48221"	"Nov"	"11"	20.46641	8.82036
	"Hood County, TX"	"48221"	"Dec"	"12"	14.87711	3.21850
"Total"	"Hood County, TX"	"48221"			26.08698	14.01756
	"Hopkins County, TX"	"48223"	"Jan"	"1"	13.32047	2.48106
	"Hopkins County, TX"	"48223"	"Feb"	"2"	15.17330	3.92673
	"Hopkins County, TX"	"48223"	"Mar"	"3"	19.85927	8.03566
	"Hopkins County, TX"	"48223"	"Apr"	"4"	24.24641	11.45487
	"Hopkins County, TX"	"48223"	"May"	"5"	29.30262	17.25018
	"Hopkins County, TX"	"48223"	"Jun"	"6"	33.33756	21.84552
	"Hopkins County, TX"	"48223"	"Jul"	"7"	36.08349	23.68114
	"Hopkins County, TX"	"48223"	"Aug"	"8"	36.64258	23.93170
	"Hopkins County, TX"	"48223"	"Sep"	"9"	32.06755	19.81184
	"Hopkins County, TX"	"48223"	"Oct"	"10"	26.12030	13.58691
	"Hopkins County, TX"	"48223"	"Nov"	"11"	19.65282	8.17234
	"Hopkins County, TX"	"48223"	"Dec"	"12"	13.51183	2.39929
"Total"	"Hopkins County, TX"	"48223"			24.99004	13.09132
	"Houston County, TX"	"48225"	"Jan"	"1"	16.19141	4.47642
	"Houston County, TX"	"48225"	"Feb"	"2"	18.01447	5.87980
	"Houston County, TX"	"48225"	"Mar"	"3"	22.19988	9.52516
	"Houston County, TX"	"48225"	"Apr"	"4"	26.48146	12.50792
	"Houston County, TX"	"48225"	"May"	"5"	30.44867	17.85886
	"Houston County, TX"	"48225"	"Jun"	"6"	33.31632	21.98297
	"Houston County, TX"	"48225"	"Jul"	"7"	34.85078	23.23323
	"Houston County, TX"	"48225"	"Aug"	"8"	35.43834	23.49217
	"Houston County, TX"	"48225"	"Sep"	"9"	32.24609	20.59332
	"Houston County, TX"	"48225"	"Oct"	"10"	27.66482	14.70738
	"Houston County, TX"	"48225"	"Nov"	"11"	21.76708	9.50285
	"Houston County, TX"	"48225"	"Dec"	"12"	16.40778	4.25870
"Total"	"Houston County, TX"	"48225"			26.28967	14.03871
	"Howard County, TX"	"48227"	"Jan"	"1"	14.43147	2.41161
	"Howard County, TX"	"48227"	"Feb"	"2"	16.75625	4.28852
	"Howard County, TX"	"48227"	"Mar"	"3"	21.60436	7.93965
	"Howard County, TX"	"48227"	"Apr"	"4"	26.88207	12.31873
	"Howard County, TX"	"48227"	"May"	"5"	31.78530	17.18024
	"Howard County, TX"	"48227"	"Jun"	"6"	34.97021	21.79439
	"Howard County, TX"	"48227"	"Jul"	"7"	35.29923	22.70657
	"Howard County, TX"	"48227"	"Aug"	"8"	35.04182	23.10170
	"Howard County, TX"	"48227"	"Sep"	"9"	31.54683	19.22092
	"Howard County, TX"	"48227"	"Oct"	"10"	26.24418	13.35456
	"Howard County, TX"	"48227"	"Nov"	"11"	19.54700	6.82051
	"Howard County, TX"	"48227"	"Dec"	"12"	14.26403	1.83577
"Total"	"Howard County, TX"	"48227"			25.73669	12.78584
	"Hudspeth County, TX"	"48229"	"Jan"	"1"	13.45263	3.39036
	"Hudspeth County, TX"	"48229"	"Feb"	"2"	15.80791	5.21983
	"Hudspeth County, TX"	"48229"	"Mar"	"3"	19.79103	8.15253
	"Hudspeth County, TX"	"48229"	"Apr"	"4"	24.67121	11.99784
	"Hudspeth County, TX"	"48229"	"May"	"5"	29.86998	16.87859
	"Hudspeth County, TX"	"48229"	"Jun"	"6"	33.62018	21.52844
	"Hudspeth County, TX"	"48229"	"Jul"	"7"	33.50723	22.98456
	"Hudspeth County, TX"	"48229"	"Aug"	"8"	32.68553	22.61444
	"Hudspeth County, TX"	"48229"	"Sep"	"9"	29.75877	18.88171
	"Hudspeth County, TX"	"48229"	"Oct"	"10"	24.63779	13.68554
	"Hudspeth County, TX"	"48229"	"Nov"	"11"	18.16523	7.29147
	"Hudspeth County, TX"	"48229"	"Dec"	"12"	13.16139	2.84699
"Total"	"Hudspeth County, TX"	"48229"			24.12900	12.99223
	"Hunt County, TX"	"48231"	"Jan"	"1"	13.18364	2.32037
	"Hunt County, TX"	"48231"	"Feb"	"2"	15.08893	3.81552
	"Hunt County, TX"	"48231"	"Mar"	"3"	19.85940	7.91412
	"Hunt County, TX"	"48231"	"Apr"	"4"	24.42869	11.39997
	"Hunt County, TX"	"48231"	"May"	"5"	29.65009	17.20331
	"Hunt County, TX"	"48231"	"Jun"	"6"	33.78867	21.98218
	"Hunt County, TX"	"48231"	"Jul"	"7"	36.50002	23.81754
	"Hunt County, TX"	"48231"	"Aug"	"8"	36.84925	24.20323
	"Hunt County, TX"	"48231"	"Sep"	"9"	32.17545	20.03239
	"Hunt County, TX"	"48231"	"Oct"	"10"	26.18326	13.65618
	"Hunt County, TX"	"48231"	"Nov"	"11"	19.67248	8.14203
	"Hunt County, TX"	"48231"	"Dec"	"12"	13.35257	2.31665
"Total"	"Hunt County, TX"	"48231"			25.10861	13.11060
	"Hutchinson County, TX"	"48233"	"Jan"	"1"	10.16975	-1.53098
	"Hutchinson County, TX"	"48233"	"Feb"	"2"	11.95813	-0.19520
	"Hutchinson County, TX"	"48233"	"Mar"	"3"	17.58093	4.30036
	"Hutchinson County, TX"	"48233"	"Apr"	"4"	23.21687	8.54096
	"Hutchinson County, TX"	"48233"	"May"	"5"	28.50371	14.02897
	"Hutchinson County, TX"	"48233"	"Jun"	"6"	33.28963	19.72185
	"Hutchinson County, TX"	"48233"	"Jul"	"7"	35.34563	21.91637
	"Hutchinson County, TX"	"48233"	"Aug"	"8"	34.58229	21.75450
	"Hutchinson County, TX"	"48233"	"Sep"	"9"	30.14272	16.56257
	"Hutchinson County, TX"	"48233"	"Oct"	"10"	23.44476	10.02849
